complaint_id,client_id,advisor_id,client_name,advisor_name,date_filed,category,description,severity,status,resolution_target_date,assigned_to,client_segment,aum_affected,related_accounts,communication_log,created_date,last_updated,monetary_impact,assigned_department,client_contact_preference,follow_up_actions,priority_score,communication_preference,escalation_level,resolution_due_date,associated_accounts,compliance_review_required,portfolio_value,follow_up_attempts,last_contact_date,complaint_owner,resolution_steps_taken,next_action,total_portfolio_value,relationship_tenure,client_assets,assigned_investigator,account_value,assigned_to_role,resolution_target,impact_amount,priority_client_status,assets_under_management,response_deadline,previous_complaints,related_transactions,communication_history,client_requested_actions,submission_date,owner_title,client_assets_under_management,assigned_case_manager,client_contact_attempts,date_reported,resolution_notes,related_products,resolution_owner,resolution_owner_id,assigned_supervisor,complaint_source,client_requested_action,contact_preference,complaint_date,financial_impact,subcategory,client_requested_compensation,compensation_amount_requested,relationship_tenure_years,resolution_sla,client_requested_callback,last_contact_attempt,department,resolution_deadline,followup_actions,priority_level,escalation_required,compliance_review,resolution_steps,account_type,contact_attempts,follow_up_notes,client_email,follow_up_date,days_outstanding,next_action_date,next_followup_date,estimated_financial_impact,compensation_requested,compensation_amount,priority_status,estimated_impact,risk_level
COMP-010292,CL-010292,ADV-010292,Matthew Jain,Diego Medina,2023-11-10,advisor_conduct,"Advisor failed to return multiple calls over 2 weeks regarding portfolio rebalancing request. When finally reached, provided incomplete information about emerging market fund performance and fees. Client requested detailed performance reports three times without receiving them.",medium,in_progress,2023-10-24,,mass_affluent,,,"[{'date': '2023-10-15', 'type': 'initial_complaint', 'channel': 'phone'}, {'date': '2023-10-28', 'type': 'follow_up', 'channel': 'email'}]",2025-07-23,2023-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['emerging_markets_fund', 'portfolio_rebalancing']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010293,CL-010293,ADV-010293,,,2024-02-02,advisor_conduct,"Client reports multiple instances of delayed response times from advisor, with wait times exceeding 48 hours for urgent portfolio rebalancing requests. Ms. Cho specifically cites three occasions in December 2023 where market opportunities were missed due to delayed communications. Additionally, client states that advisor failed to provide detailed tax-loss harvesting analysis as promised during Q4 review.",high,in_progress,2024-02-25,HEAD-WM-00002,uhnw,,"['ACC-000234', 'ACC-000235', 'ACC-000236']",,2025-06-29,,,,,,,,,,,,28500000.0,,2024-01-19,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,expedited,,
COMP-010294,CL-010294,ADV-010294,Chen Huang,Timothy Kemi,2023-10-08,advisor_conduct,Advisor failed to respond to multiple urgent requests regarding portfolio rebalancing during market volatility. Three calls and two emails over 5 business days went unanswered. Client reports significant portfolio losses due to delayed response.,high,in_progress,2023-10-28,,,,"['ACC-78234', 'ACC-78235']",,2025-07-21,2023-09-18,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,Sarah Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000.0,
COMP-010295,CL-010295,ADV-010295,,,,advisor_conduct,Client reports multiple instances of delayed response to urgent portfolio rebalancing requests. Three separate occasions in September where advisor took 48+ hours to respond to time-sensitive inquiries about market volatility concerns. Client indicates feeling neglected and considering moving assets to another firm.,high,in_progress,2023-10-31,,,,"['ACC-089233', 'ACC-089234']",,2025-07-18,2023-10-03,,,,,,,,,,,,,,,,Schedule client meeting with regional director,,,2750000.0,Maria Thompson,,,,,,,,,,,,2023-10-04,,,,,,,,,,,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elevated
COMP-010296,CL-010296,ADV-010296,,,2023-11-04,service_issue,Client reports multiple delayed responses to portfolio rebalancing requests over past 3 months. Two email inquiries sent on Oct 3 and Oct 17 went unanswered for 5+ business days. Recent market volatility concerns were not addressed in timely manner.,medium,in_progress,2023-10-31,,mass_affluent,,,,2025-08-01,,,,,,,email,,,,,750000.0,,2023-11-25,,"['Initial client callback completed', 'Service level review initiated', 'Communication log requested from advisor']",,,,,,,,,,,,,,,,,,,,Sarah Chen,,,,"['managed_accounts', 'mutual_funds']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010297,CL-010297,ADV-010297,Ryan Vargas,Zara Contreras,2023-12-29,service_issue,Client reported multiple delayed responses to time-sensitive portfolio rebalancing requests. Three separate instances in December 2023 where emails went unanswered for >48 hours. Client missed opportunity to adjust positions before market movement.,high,in_progress,2024-01-21,Sarah Chen,affluent,,"['ACC-78901', 'ACC-78902']",,2025-08-14,2023-12-23,,Client Relations,,,,,2.0,,,,,,,,,,,,,,2450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010298,CL-010298,ADV-010298,,,2023-10-27,advisor_conduct,"Client reports multiple instances of delayed responses to urgent portfolio rebalancing requests. Ms. Zhou attempted to contact advisor Contreras on 3 separate occasions (Oct 5, 7, and 12) regarding market volatility concerns but received responses only after 48+ hours each time. Client states this delay resulted in missed opportunity to reduce exposure to declining tech sector.",high,in_progress,2023-09-28,,mass_affluent,,,,2025-08-03,,,,,,,,,,,,875000.0,,,,,Schedule client meeting with Regional Director,,3.5 years,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010299,CL-010299,ADV-010299,Ruth Park,Brian Bansal,2023-11-12,service_issue,Client reported multiple unsuccessful attempts to reach advisor for portfolio review over 2 week period. Three voicemails and two emails were not returned. Client requesting immediate portfolio discussion due to market volatility concerns.,medium,in_progress,2023-12-02,Sarah Chen,mass_affluent,,,,2025-07-10,,,,,,,,,,,False,875000.0,,2023-10-19,,,Schedule urgent portfolio review meeting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,response_time,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010300,CL-010300,ADV-010300,Kimberly Cho,Diego Medina,2023-11-02,advisor_conduct,"Client reports multiple instances of delayed responses to time-sensitive portfolio rebalancing requests. Three separate occasions in October 2023 where urgent messages went unanswered for over 48 hours. Most recent incident resulted in missed opportunity to reduce exposure before market downturn. Client estimates opportunity cost of $180,000 due to delayed execution.",high,in_progress,2024-01-03,Regional Compliance Officer,UHNW,8500000.0,"['ACC-7789234', 'ACC-7789235', 'ACC-7789236']","[{'date': '2023-11-28', 'type': 'initial_filing', 'notes': 'Complaint received via secure client portal'}, {'date': '2023-11-29', 'type': 'client_contact', 'notes': 'Acknowledgment sent to client'}]",2025-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010301,CL-010301,ADV-010301,Benjamin Huang,Emma Malik,2023-09-15,service_issue,"Client reported significant delays in response times to portfolio rebalancing requests. Three separate requests sent over 2 weeks (Oct 3, Oct 8, Oct 12) received no acknowledgment. Client attempted to reach advisor via phone 4 times without callback. Time-sensitive tax loss harvesting opportunity was missed due to delays.",high,in_progress,2023-09-25,Mark Stevens,,,"['ACC-84729', 'ACC-84730']",,2025-08-10,2023-10-02,12500.0,Client Relations,email,"['Schedule urgent client meeting', 'Review communication protocols', 'Assess tax impact']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010302,CL-010302,ADV-010302,Andrew Al-Omar,Ashley Espinoza,2023-12-06,service_issue,"Client reports repeated delays in response times to portfolio rebalancing requests. Three instances in the past month where it took over 72 hours to receive a response from advisor regarding time-sensitive trading decisions. Client estimates potential opportunity cost of $5,000 due to delayed executions.",medium,in_progress,2023-12-17,,,,"['ACC-78234', 'ACC-78235']","[{'date': '2023-11-15', 'type': 'initial_filing', 'notes': 'Complaint received via client portal'}, {'date': '2023-11-16', 'type': 'client_contact', 'notes': 'Initial acknowledgment sent to client'}]",2025-08-05,2023-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010303,CL-010303,ADV-010303,Valentina Han,Wang Yoon,2023-12-14,service_issue,Client reports multiple failed attempts to schedule quarterly portfolio review. Advisor not responding to emails or phone calls for past 3 weeks. Two scheduled video calls were cancelled last minute without rescheduling options provided.,medium,open,2023-11-29,,mass_affluent,,"['ACC-78234', 'ACC-78235']",,2025-07-29,2023-11-24,,,,,7.0,email,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010304,CL-010304,ADV-010304,Brenda Bansal,Thomas Ramos,2023-10-24,service_issue,Client reports repeated delays in receiving quarterly portfolio reviews. Last two quarters' reviews were delivered more than 3 weeks late. Multiple follow-up calls were required to receive the documents. Client expresses concern about inability to make timely investment decisions due to delayed reporting.,medium,in_progress,,Client Services Manager,,,"['ACC-78901', 'ACC-78902']",,2025-08-01,,,,email,"['Review reporting process workflow', 'Implement automated delivery system', 'Schedule client meeting to discuss concerns']",,,,2023-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010305,CL-010305,ADV-010305,Jacob Wisniewski,Gabriela Robinson,2023-12-21,service_issue,Client reported multiple delayed responses to time-sensitive portfolio rebalancing requests. Three separate instances in December 2023 where emails went unanswered for >48 hours. Client missed opportunity to adjust positions before market movement.,medium,in_progress,2024-01-16,,,,,,2025-08-02,2024-01-11,3200.0,,,"['Review email response protocols', 'Implement backup advisor coverage', 'Schedule client relationship recovery meeting']",,,,,"['ACC-78234', 'ACC-78235']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010306,CL-010306,ADV-010306,Kimberly Zhou,Malik Al-Hassan,2023-10-29,service_issue,"Client reports multiple delayed responses to time-sensitive portfolio rebalancing requests. Three separate instances where response time exceeded 48 hours, resulting in missed market opportunities. Client estimates potential opportunity cost of $15,000 due to delayed execution of trades.",high,in_progress,2023-11-21,,,,"['ACC-78901', 'ACC-78902']",,2025-08-01,2023-09-21,,,email,"['Schedule client review meeting', 'Audit communication response times', 'Review portfolio rebalancing protocols']",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010307,CL-010307,ADV-010307,Deborah Roosevelt,Thomas Ramos,2023-10-03,service_issue,Client reported multiple delayed responses to time-sensitive portfolio rebalancing requests. Three separate instances where advisor took >72 hours to respond to emails and calls regarding market volatility concerns. Client requested same-day responses for critical investment decisions as agreed in service agreement.,high,in_progress,2023-10-21,,mass_affluent,,"['ACC-45692', 'ACC-45693']","[{'date': '2023-10-15', 'type': 'initial_submission', 'notes': 'Complaint received through client portal'}, {'date': '2023-10-16', 'type': 'client_contact', 'notes': 'Acknowledgment sent to client'}]",2025-07-29,2023-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010308,CL-010308,ADV-010308,Jason Adams,Divya Contreras,2023-11-07,advisor_conduct,"Client reports multiple instances of delayed response to time-sensitive trading requests. Three separate occasions in October where trade execution was delayed by 24+ hours, resulting in missed market opportunities. Client also notes difficulty scheduling quarterly portfolio review meetings and lack of proactive communication regarding market volatility impacts on portfolio.",high,in_progress,2023-12-14,Sarah Chen,uhnw,,"['ACC-78234', 'ACC-78235', 'ACC-78236']",,2025-08-08,2023-11-04,,Client Relations,,,,,2.0,,,,24500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010309,CL-010309,ADV-010309,Svetlana Zhou,Timothy Kemi,2023-11-01,service_issue,"Client reported multiple delays in receiving quarterly portfolio review reports. Last two reports were delivered 3 weeks after scheduled date. Client has made three attempts to schedule portfolio review meeting with advisor, with no response within promised 48-hour window.",medium,in_progress,2023-11-26,Regional Compliance Officer,mass_affluent,,,,2025-06-30,,,,,,,email,,,,,,2.0,2023-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010310,CL-010310,ADV-010310,Daniel Gonzalez,Suresh Nowak,2023-11-16,advisor_conduct,Client reports repeated delays in response to portfolio review requests. Three scheduled meetings were canceled last minute by advisor over past 2 months. Multiple emails regarding market volatility concerns went unanswered for over 5 business days.,high,in_progress,2023-12-23,,affluent,,,,2025-08-22,2023-12-15,,,,,,,,,,,2450000.0,,,Sarah Chen,"['Branch manager intervention', 'Client meeting scheduled with senior advisor', 'Communication protocol established']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010311,CL-010311,ADV-010311,Mikhail Guo,Gregory Al-Ali,2023-10-22,advisor_conduct,"Client reports multiple instances of delayed responses to urgent portfolio rebalancing requests. Three separate occasions in September 2023 where emails and calls went unanswered for over 48 hours. Client missed opportunity to adjust positions during market volatility. Estimated opportunity cost of $15,000.",high,in_progress,2023-11-29,,,,"['ACC-78901', 'ACC-78902']",,2025-07-19,2023-10-09,,,,,,,,,,,,,,,,Schedule client meeting with regional director,2750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010312,CL-010312,ADV-010312,William Chen,Yelena Mendoza,2024-02-02,service_issue,"Client reported significant delays in response times to portfolio rebalancing requests. Three separate requests sent over 2 weeks (Dec 28, Jan 4, Jan 11) went unacknowledged. Client expressed concern about missing market opportunities due to delayed execution.",high,in_progress,2024-01-29,Sarah Martinez,,,"['ACC-87654', 'ACC-87655']",,2025-06-29,2023-12-19,,,,,,,,,,,,,,,"['Initial client contact made within 24 hours of complaint', 'Review of communication logs completed', 'Temporary backup advisor assigned']",,5750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010313,CL-010313,ADV-010313,Karen Nguyen,Ashley Espinoza,2023-12-28,advisor_conduct,"Client reports multiple instances of delayed response times from advisor, with wait times exceeding 48 hours for time-sensitive portfolio rebalancing requests. Three documented cases in the past month where trading opportunities were missed due to delayed communications. Client also notes that recent quarterly review meeting was rescheduled three times.",high,in_progress,2024-02-22,Regional Supervision Team,UHNW,,,,2025-07-04,2024-02-06,,,,,,,,,,,15800000.0,,,,,,,3.5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010314,CL-010314,ADV-010314,,,2023-12-27,advisor_conduct,Client reports multiple instances of delayed responses to time-sensitive portfolio rebalancing requests. Three documented cases where advisor took 5+ business days to respond to urgent messages. Client also notes advisor was dismissive of market concerns during October volatility.,high,in_progress,2023-12-06,,,,"['ACC-87652', 'ACC-87653']",,2025-07-24,2023-11-13,,,email,,,,,,,True,,,,,,Scheduled client interview,,,875000.0,Sarah Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010315,CL-010315,ADV-010315,Kimberly Mehta,Robert Medina,2023-09-23,service_issue,Client reports multiple failed attempts to schedule quarterly portfolio review meeting. Advisor not responding to emails or phone calls for past 3 weeks. Time-sensitive rebalancing discussion needed due to recent market volatility. Multiple follow-up attempts through branch office were unsuccessful.,high,open,2023-10-14,,mass_affluent,,"['ACC-78234', 'ACC-78235']","[{'date': '2023-10-15', 'type': 'initial_filing', 'notes': 'Complaint received through online portal'}, {'date': '2023-10-16', 'type': 'escalation', 'notes': 'Escalated to branch manager due to service SLA breach'}]",2025-07-20,,,,,,,,2.0,,,,750000.0,,,Branch Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010316,CL-010316,ADV-010316,Brenda Bansal,Malik Al-Hassan,2023-10-01,advisor_conduct,Client reports advisor Malik Al-Hassan has been unresponsive to multiple requests for portfolio review meetings over past 6 weeks. Three scheduled calls were cancelled last-minute. Client concerned about recent market volatility impact on retirement accounts and unable to get timely guidance.,high,open,2023-10-16,Linda Matthews,affluent,,,"[{'date': '2023-10-15', 'type': 'initial_filing', 'notes': 'Complaint received via client portal'}, {'date': '2023-10-16', 'type': 'client_contact', 'notes': 'Acknowledgement sent to client'}]",2025-07-29,,,,,,,,,,,,,,,,,,,,,,2450000.0,Regional Compliance Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010317,CL-010317,ADV-010317,Sharon Al-Khalil,Thomas Sharma,2023-11-16,advisor_conduct,"Client reports multiple instances of delayed responses to urgent portfolio rebalancing requests. Three separate occasions in October 2023 where response time exceeded 48 hours, resulting in missed market opportunities. Client estimates potential losses of $50,000 due to delayed execution.",high,in_progress,2023-11-27,Mark Williams,,,"['ACC-87652', 'ACC-87653']","[{'date': '2023-11-02', 'type': 'initial_filing', 'notes': 'Complaint received via client portal'}, {'date': '2023-11-03', 'type': 'client_contact', 'notes': 'Initial acknowledgment sent to client'}]",2025-07-13,2023-10-18,,Client Relations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010318,CL-010318,ADV-010318,Ashley Mehta,Divya Contreras,2023-07-03,advisor_conduct,"Client reports multiple instances of delayed responses to time-sensitive portfolio rebalancing requests. Three separate occasions in Q2 2023 where emails and calls went unanswered for 48+ hours. Most recent incident resulted in missed tax-loss harvesting opportunity estimated at $45,000.",high,in_progress,,,,,"['ACC-87766', 'ACC-87767']",,2025-08-10,2023-05-29,,,,,,,,,,True,,,,,,,,,,,,,2023-06-22,45000.0,UHNW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010319,CL-010319,ADV-010319,Karen Kowalski,Joshua Flores,2023-10-03,service_issue,Client reports multiple unsuccessful attempts to reach advisor for quarterly portfolio review. Three scheduled meetings were cancelled last minute by advisor. Client requesting immediate portfolio discussion given recent market volatility. Claims inability to make informed investment decisions due to lack of advisor communication over past 6 weeks.,high,open,,,affluent,,"['ACC-087612', 'ACC-087613']",,2025-08-03,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2450000.0,2023-10-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010320,CL-010320,ADV-010320,Hassan Sun,Malik Al-Hassan,2023-09-22,advisor_conduct,"Client reports multiple instances of delayed responses to urgent portfolio rebalancing requests. Three separate occasions in September 2023 where response time exceeded 48 hours, resulting in missed market opportunities. Client estimates potential losses of $15,000 due to delayed execution.",high,in_progress,,,affluent,,,,2025-07-21,,,,,,,,,,,,2450000.0,,,,,,,,,,,,2023-10-29,,,,,,"['TRX-89021', 'TRX-89045', 'TRX-89067']","['2023-09-12: Initial rebalancing request', '2023-09-14: Follow-up request', '2023-09-28: Escalation email', '2023-10-15: Formal complaint filed']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010321,CL-010321,ADV-010321,Nancy Zhu,Gabriela Robinson,2023-09-25,service_issue,Client reports multiple delayed responses to portfolio review requests over past 3 months. Two scheduled quarterly review meetings were cancelled last-minute by advisor. Client expresses frustration with communication gaps and lack of proactive updates on portfolio performance during market volatility.,medium,in_progress,,,mass_affluent,,"['ACC-78234', 'ACC-78235']",,2025-08-06,2023-10-11,,,,"['Schedule immediate portfolio review', 'Implement weekly status updates', 'Document communication protocol']",,,,2023-10-15,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010322,CL-010322,ADV-010322,Xin Ivanov,Gabriela Robinson,2023-10-24,service_issue,Client reports repeated delays in response times to portfolio rebalancing requests. Three instances in September where it took over 5 business days to receive a response from advisor regarding proposed changes to asset allocation. Client states this resulted in missed market opportunities.,medium,in_progress,2023-10-11,,mass_affluent,,"['ACC-78901', 'ACC-78902']","[{'date': '2023-10-15', 'type': 'initial_filing', 'notes': 'Complaint received via client portal'}, {'date': '2023-10-16', 'type': 'advisor_response', 'notes': 'Acknowledgment sent, review of communication logs initiated'}]",2025-07-13,2023-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010323,CL-010323,ADV-010323,Ryan Vargas,Anthony Valencia,2023-10-26,advisor_conduct,"Client reports multiple instances of delayed responses to time-sensitive portfolio rebalancing requests. Three separate occasions in October 2023 where advisor took over 72 hours to respond to urgent messages regarding market volatility concerns. Client estimates potential losses of $15,000 due to delayed trades.",high,in_progress,2023-11-02,Sarah Chen,affluent,,"['ACC-087612', 'ACC-087613']",,2025-07-12,2023-11-24,,,,,,email,,,,,2750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010324,CL-010324,ADV-010324,Malik Jackson,Gabriela Robinson,2023-11-30,advisor_conduct,Client reports multiple instances of delayed responses to time-sensitive portfolio rebalancing requests. States advisor took 5+ business days to respond to emails regarding market volatility concerns in October 2023. Claims missed investment opportunity due to delayed communication.,high,in_progress,2023-11-28,Regional Compliance Officer,affluent,,"['ACC-78234', 'ACC-78235']","[{'date': '2023-11-15', 'type': 'initial_filing', 'notes': 'Complaint received through client portal'}, {'date': '2023-11-16', 'type': 'client_contact', 'notes': 'Acknowledgment sent to client'}]",2025-07-11,2023-12-05,,,,,,,,,,,2450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010325,CL-010325,ADV-010325,Sanjay Adams,Joshua Flores,2023-10-09,service_issue,"Client reports multiple instances of delayed responses to time-sensitive portfolio rebalancing requests. Three separate occasions in September 2023 where emails and calls were not returned for over 48 hours, resulting in missed market opportunities. Client estimates potential opportunity cost of $12,000 due to delayed trades.",high,in_progress,2023-11-18,,mass_affluent,,"['ACC-78392', 'ACC-78393']","[{'date': '2023-10-15', 'type': 'initial_submission', 'notes': 'Complaint received via client portal'}, {'date': '2023-10-16', 'type': 'client_contact', 'notes': 'Acknowledgment sent and initial discussion with client completed'}]",2025-07-08,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010326,CL-010326,ADV-010326,Benjamin Huang,Timothy Kemi,2023-10-21,advisor_conduct,"Client reports multiple instances of delayed response times from advisor Timothy Kemi, with communication gaps exceeding 72 hours on time-sensitive portfolio rebalancing requests. Two scheduled quarterly review meetings were canceled with less than 24 hours notice in September 2023. Client expresses concern about portfolio management attention and communication standards.",high,in_progress,,,affluent,,"['ACC-78392', 'ACC-78393']",,2025-08-19,2023-09-20,,,,,,,2.0,2023-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010327,CL-010327,ADV-010327,,,2023-11-01,service_issue,Client reports multiple delayed responses to time-sensitive portfolio rebalancing requests. Three separate instances in September where advisor took 5+ business days to respond to emails and calls regarding market volatility concerns. Client missed opportunity to adjust defensive positions during market downturn.,high,in_progress,2023-11-15,,,,"['IRA-87766', 'INV-12098']",,2025-08-19,,,,,,,,,,,,,,,,,,,,875000.0,Sarah Chen,,,,,,,,,,"[{'date': '2023-09-05', 'type': 'email', 'status': 'unanswered'}, {'date': '2023-09-12', 'type': 'phone', 'status': 'unanswered'}, {'date': '2023-09-19', 'type': 'email', 'status': 'delayed_response'}]","['Faster response times to market-sensitive requests', 'Written communication protocol agreement', 'Portfolio review with senior advisor']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010328,CL-010328,ADV-010328,Yelena Castillo,Joshua Flores,,advisor_conduct,Advisor Joshua Flores has been unresponsive to multiple requests for portfolio review meetings over the past 2 months. Three scheduled meetings were canceled last-minute without rescheduling. Client attempted to reach advisor via phone and email with no response for over 2 weeks regarding concerns about recent technology sector losses.,high,in_progress,,Regional Supervision Team,mass_affluent,,"['ACC-87651', 'ACC-87652']","[{'date': '2024-01-15', 'type': 'initial_submission', 'notes': 'Complaint received through client portal'}, {'date': '2024-01-16', 'type': 'client_contact', 'notes': 'Acknowledgment sent to client'}, {'date': '2024-01-18', 'type': 'internal_review', 'notes': 'Case escalated to regional supervision'}]",2025-08-05,2023-12-19,,,,,,,,2024-03-03,,,,,,,,,,,,,,,,,,,,,,,,2023-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010329,CL-010329,ADV-010329,,,2023-11-13,advisor_conduct,"Client reports multiple instances of delayed response to urgent portfolio rebalancing requests. Ms. Khalil attempted to contact advisor Monroe on three occasions (Oct 12, Oct 15, Oct 28) regarding market volatility concerns, with response times exceeding 48 hours each time. Client's conservative risk profile requires more timely communication.",high,in_progress,2023-12-29,,,,"['ACC-78392', 'ACC-78393']","[{'date': '2023-11-15', 'type': 'Initial complaint receipt', 'notes': 'Complaint logged via client service hotline'}, {'date': '2023-11-16', 'type': 'Investigation opened', 'notes': 'Assigned to compliance team'}]",2025-07-28,,,,,,,,,,,,,,,,,,,,2450000.0,Maria Chen,,,,,,,,,,,"['Faster response times to inquiries', 'Review of communication protocols', 'Possible reassignment to new advisor']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010330,CL-010330,ADV-010330,Karen Kowalski,Joseph Ramos,2023-12-14,advisor_conduct,"Client reports multiple instances of delayed response to urgent portfolio rebalancing requests. States advisor Joseph Ramos took 3-5 business days to respond to time-sensitive communications on three separate occasions in October 2023. Claims this resulted in missed investment opportunities and estimates potential losses of $15,000.",high,in_progress,2023-11-28,,affluent,750000.0,,,2025-07-11,2023-11-05,,,,,,,,,,,,,,Linda Martinez,,,,,,,,,,,,,,,,,,,Compliance Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010331,CL-010331,ADV-010331,,,2023-09-29,advisor_conduct,"Client reports multiple instances of delayed response to urgent portfolio rebalancing requests. Ms. White attempted to contact advisor regarding market volatility concerns on Oct 5th and Oct 8th, with no response until Oct 12th. This delay resulted in missed opportunity to adjust defensive positions during market downturn. Client also notes that quarterly review meeting scheduled for Q3 was cancelled twice without adequate notice.",high,in_progress,2023-11-24,Sarah Chen,,,,,2025-07-07,2023-09-17,,Client Relations,,,,,,,,,,,,,,,,4 years,2450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
